Marital Status,Application mode,Application order,Course,Previous qualification,Nacionality,Admission grade,Displaced,Gender,Age at enrollment,Success rate 1st sem,Success rate 2nd sem,Financial Status,Economic Status,Target
1,1,1,9238,1,1,121.0,0,0,19,1,1,2,5,Enrolled
1,1,1,9853,1,1,117.0,0,0,19,3,3,3,2,Graduate
1,53,1,9147,42,1,140.2,0,0,20,3,3,2,7,Graduate
1,1,1,9238,1,1,129.3,0,0,19,3,3,2,5,Graduate
1,1,1,9853,1,1,145.3,0,0,18,3,3,2,5,Graduate
1,39,1,9991,3,1,146.2,0,0,28,3,3,2,5,Graduate
1,17,1,9853,1,1,122.5,1,0,22,3,3,2,2,Enrolled
1,44,1,8014,39,1,156.1,0,0,21,3,3,3,5,Graduate
1,44,1,9085,39,1,140.0,1,0,21,2,0,2,7,Enrolled
1,39,1,9500,1,1,140.0,0,0,26,2,2,2,4,Enrolled
1,1,6,9773,1,1,128.4,1,0,18,3,3,0,5,Dropout
1,17,2,9085,1,1,115.0,0,0,20,1,1,1,5,Dropout
1,17,2,9085,1,1,158.7,0,0,18,3,3,2,6,Graduate
1,1,4,9500,1,1,124.5,1,0,19,3,3,3,5,Graduate
1,51,1,9238,1,1,111.9,1,0,20,3,3,2,7,Graduate
1,44,1,9085,39,1,150.0,1,0,22,3,1,3,5,Graduate
1,17,1,9670,1,1,114.2,1,0,18,3,2,1,5,Dropout
1,17,1,9147,1,1,96.0,1,0,19,2,0,2,4,Dropout
1,17,4,9070,1,1,128.9,0,0,18,3,2,3,7,Enrolled
1,17,1,9254,1,1,121.7,1,0,20,1,1,2,5,Enrolled
1,1,1,9773,1,1,114.8,1,0,19,2,1,2,5,Enrolled
1,1,1,9254,1,1,127.0,0,0,19,3,2,2,7,Enrolled
1,17,1,9500,1,1,131.3,1,0,19,3,3,2,5,Graduate
1,1,1,171,1,1,137.1,1,0,18,0,0,2,3,Graduate
1,7,1,9070,40,1,120.0,1,0,21,3,3,2,5,Graduate
1,39,1,9991,40,1,139.0,0,0,27,3,3,2,7,Graduate
1,17,1,9238,1,1,129.1,0,0,19,3,3,2,2,Graduate
4,39,1,9085,1,1,128.2,0,0,25,0,0,2,5,Dropout
1,1,2,9500,1,1,120.8,1,0,18,3,3,3,5,Graduate
1,39,1,9500,3,1,135.8,0,0,24,3,3,2,5,Graduate
1,1,3,9500,1,1,118.9,1,0,20,3,3,2,5,Graduate
1,7,1,9991,40,1,140.0,0,0,26,3,3,2,7,Graduate
1,1,1,9238,1,1,127.1,1,0,20,3,3,3,7,Graduate
1,1,1,9085,1,1,137.0,0,0,18,3,3,2,5,Graduate
1,1,1,9085,1,1,127.4,1,0,19,3,3,2,2,Graduate
1,1,1,9853,1,1,97.0,1,0,23,3,1,2,3,Dropout
1,1,4,9500,1,1,126.3,1,0,18,3,3,3,5,Graduate
1,1,4,9500,1,1,127.5,0,0,18,0,0,2,3,Dropout
1,1,1,9500,1,1,126.6,0,0,19,3,3,3,6,Graduate
1,42,1,9991,1,1,120.0,0,0,30,3,3,2,5,Graduate
1,44,1,9085,39,1,140.0,1,0,29,0,0,2,2,Dropout
1,1,6,9500,1,1,131.5,1,0,19,3,3,2,6,Graduate
1,17,6,9556,1,1,112.2,1,0,20,3,3,2,7,Graduate
1,1,1,9500,1,1,150.5,0,0,20,3,3,2,5,Graduate
1,1,4,9670,1,1,121.0,1,0,19,3,3,2,6,Graduate
1,17,1,9147,1,1,112.2,1,0,20,2,1,2,5,Enrolled
3,1,2,9085,1,1,129.4,1,0,21,0,0,2,5,Dropout
1,17,1,9670,1,1,114.4,0,0,19,3,2,2,6,Graduate
1,1,3,9500,1,1,120.3,1,0,18,3,3,3,5,Graduate
1,39,1,8014,1,1,120.0,0,0,27,3,3,3,2,Graduate
1,17,2,9147,1,1,114.5,1,0,19,3,3,3,7,Graduate
1,1,1,9500,1,1,127.8,0,0,19,0,0,3,5,Dropout
1,1,1,9773,1,1,124.6,1,0,19,3,3,2,2,Graduate
1,1,6,9500,1,1,130.3,1,0,18,3,3,3,3,Graduate
1,17,1,9254,1,1,118.2,0,0,20,2,3,3,7,Enrolled
1,1,1,9670,1,1,118.8,0,0,18,3,3,3,3,Graduate
1,1,5,9670,1,1,133.0,1,0,19,0,0,2,5,Dropout
2,39,1,9500,19,1,129.0,1,0,36,3,3,2,5,Graduate
1,43,1,9556,1,1,100.0,0,0,18,0,0,2,5,Enrolled
1,43,1,9130,1,1,120.7,1,0,18,0,2,1,3,Enrolled
1,17,6,9500,1,1,132.5,1,0,19,3,3,2,3,Graduate
1,1,5,9500,1,1,120.3,1,0,18,3,3,3,5,Graduate
1,17,1,9670,1,1,114.6,0,0,18,3,3,2,6,Graduate
1,1,1,9238,1,1,116.5,1,0,19,3,3,3,7,Graduate
1,1,1,9500,1,1,127.8,0,0,19,3,3,3,5,Graduate
1,1,2,9500,1,1,129.9,1,0,18,3,3,2,2,Dropout
1,1,2,9773,1,1,118.9,1,0,20,3,3,2,6,Graduate
1,1,3,9254,1,1,114.3,1,0,20,3,3,3,7,Enrolled
1,18,1,9500,1,1,114.8,1,0,20,3,3,2,5,Graduate
1,1,4,9500,1,1,123.0,1,0,18,3,3,3,5,Graduate
1,1,2,9500,1,1,122.1,1,0,18,3,3,2,2,Graduate
1,17,4,9085,1,1,123.7,0,0,19,3,3,2,6,Graduate
1,1,3,9147,1,1,132.4,1,0,19,3,3,2,6,Enrolled
2,39,1,8014,1,1,114.8,0,0,44,3,1,2,5,Graduate
1,7,1,9003,3,1,130.0,0,0,32,0,0,2,7,Dropout
1,43,1,9853,1,1,122.3,0,0,22,3,3,2,3,Dropout
2,39,1,9003,1,1,152.4,1,0,36,3,3,2,7,Graduate
1,17,1,9773,1,1,120.1,0,0,18,3,3,3,4,Graduate
1,1,1,9130,1,1,155.1,1,0,20,3,3,2,3,Graduate
1,51,1,9070,1,1,124.5,0,0,20,3,3,3,6,Graduate
1,17,1,9238,1,1,126.9,0,0,19,3,2,2,2,Graduate
1,39,1,9147,19,1,153.2,1,0,24,3,3,1,7,Graduate
1,17,1,9238,1,1,129.8,0,0,20,3,2,2,2,Enrolled
1,43,1,8014,1,1,135.0,0,0,27,3,1,2,5,Dropout
1,1,1,9853,1,1,131.3,1,0,20,3,3,2,2,Enrolled
1,43,6,9238,1,1,125.2,0,0,23,3,3,3,6,Graduate
1,1,5,9500,1,1,141.3,1,0,18,3,3,3,6,Graduate
1,17,1,9238,1,1,117.1,1,0,18,3,3,3,3,Graduate
1,17,3,9500,1,1,126.5,1,0,20,3,3,3,5,Graduate
1,1,1,9254,1,1,120.1,0,0,20,3,3,3,5,Graduate
1,1,1,9670,1,1,128.4,0,0,23,3,3,2,6,Dropout
1,1,2,9500,1,1,140.0,1,0,20,3,3,2,5,Graduate
1,39,1,9254,9,1,110.0,1,0,28,0,0,1,5,Dropout
1,1,1,9670,1,1,116.8,1,0,21,3,3,2,5,Graduate
1,1,2,9556,1,1,104.5,1,0,21,3,0,2,7,Dropout
1,7,1,9500,3,1,140.0,0,0,28,0,0,2,5,Dropout
1,1,1,9500,1,1,113.2,0,0,18,3,3,2,4,Graduate
1,17,1,9238,1,1,118.6,1,0,21,3,3,3,7,Enrolled
1,1,1,9500,1,1,123.8,0,0,19,3,3,2,5,Graduate
1,18,6,9500,1,1,126.7,1,0,18,3,3,3,3,Graduate
1,1,3,9500,1,1,133.8,0,0,19,0,0,2,5,Dropout
1,44,1,9085,39,1,140.0,0,0,20,3,1,2,5,Enrolled
1,1,3,9500,1,1,100.6,1,0,20,3,3,3,7,Graduate
1,17,1,9853,1,1,132.7,0,0,18,3,3,3,5,Graduate
1,43,2,9670,1,1,106.6,1,0,20,3,2,2,5,Dropout
1,39,1,9670,1,1,140.4,0,0,31,3,2,2,5,Dropout
1,17,3,9500,1,1,128.3,1,0,19,3,3,3,2,Graduate
1,1,3,9500,1,1,118.6,1,0,19,3,3,3,5,Graduate
1,1,1,9070,1,1,123.4,0,0,23,3,3,2,5,Graduate
1,1,1,9670,1,1,124.0,0,0,19,3,3,2,7,Graduate
1,1,6,9500,1,1,121.3,1,0,20,3,3,2,5,Graduate
1,1,1,9085,1,1,101.0,1,0,22,3,2,1,7,Enrolled
1,1,1,9853,1,1,116.9,1,0,18,3,3,2,5,Enrolled
1,7,3,9130,3,1,130.0,0,0,27,1,0,0,3,Dropout
1,39,1,9556,19,1,120.0,0,0,29,0,0,2,3,Dropout
1,17,1,9254,1,1,130.4,1,0,18,3,3,2,6,Graduate
1,17,1,9070,1,1,118.7,0,0,18,3,3,2,4,Graduate
1,17,1,9500,1,1,131.5,0,0,18,3,3,2,6,Graduate
1,17,3,9085,1,1,120.4,1,0,20,2,3,2,6,Enrolled
1,17,2,9254,1,1,129.1,1,0,18,3,3,2,6,Graduate
1,1,1,9070,1,1,132.0,0,0,18,3,2,1,5,Enrolled
1,7,2,9085,3,1,130.0,0,0,28,0,0,1,5,Dropout
1,1,2,9500,1,1,132.8,1,0,18,3,3,3,3,Graduate
1,39,1,9500,19,1,143.7,0,0,27,2,1,2,7,Enrolled
1,39,1,33,1,1,152.8,0,0,26,3,2,2,4,Enrolled
1,1,2,9773,1,1,133.5,1,0,18,3,3,2,3,Graduate
1,1,1,9130,1,1,146.2,0,0,18,3,3,2,6,Dropout
1,1,2,9147,1,1,115.2,0,0,21,0,0,2,2,Dropout
1,1,2,9070,1,1,120.7,1,0,18,2,0,2,6,Enrolled
2,39,1,8014,1,1,101.8,0,0,32,0,0,1,5,Dropout
1,39,2,9670,1,1,100.0,0,0,28,3,3,2,5,Graduate
1,39,1,9991,1,1,121.9,0,0,40,0,0,1,3,Dropout
2,18,2,8014,1,1,120.4,0,0,39,0,0,0,6,Dropout
2,18,2,9238,1,1,120.4,0,0,39,0,0,0,6,Dropout
2,39,1,9003,1,1,148.8,0,0,50,3,3,2,7,Graduate
1,17,2,9853,1,1,123.0,1,0,23,3,1,2,5,Dropout
4,39,1,8014,19,1,100.0,0,0,48,0,0,2,6,Dropout
1,17,2,9853,1,1,112.1,1,0,23,2,3,2,5,Dropout
1,1,6,9500,1,1,126.8,1,0,18,3,3,3,5,Graduate
1,17,1,9130,1,1,115.9,0,0,18,1,3,2,6,Graduate
1,15,1,9238,1,26,132.5,1,0,20,3,3,1,5,Graduate
1,18,3,9085,1,103,132.2,1,0,18,3,3,3,5,Graduate
1,1,1,9556,1,103,183.5,1,0,18,2,0,2,4,Dropout
1,43,1,9119,1,1,136.0,0,1,31,0,0,2,4,Dropout
1,39,1,9119,19,1,100.9,1,1,24,0,2,2,5,Enrolled
1,39,1,171,1,1,114.5,1,1,24,0,0,2,6,Graduate
1,39,1,9147,1,1,110.3,0,1,26,0,0,0,5,Dropout
1,1,1,9130,1,1,137.2,1,1,18,3,2,1,4,Dropout
1,17,1,9147,1,1,116.9,0,1,19,2,2,3,3,Enrolled
1,17,1,9670,1,1,121.8,1,1,22,0,0,2,5,Dropout
1,1,2,9500,1,1,127.3,1,1,18,3,3,2,5,Graduate
1,44,1,9070,39,1,120.0,0,1,20,0,0,0,4,Dropout
1,44,1,171,39,1,150.0,0,1,25,0,0,2,2,Graduate
1,43,1,9991,1,1,100.0,1,1,24,3,3,2,5,Graduate
1,39,1,9119,1,1,150.0,1,1,27,0,0,2,7,Dropout
1,17,1,9254,1,1,116.9,0,1,21,3,3,2,2,Graduate
1,44,1,9003,39,1,140.0,1,1,21,3,3,2,7,Graduate
1,18,3,9773,1,1,122.1,1,1,19,2,3,2,5,Dropout
1,39,1,9500,1,1,160.0,0,1,28,3,3,2,4,Graduate
1,1,1,9147,1,1,118.4,0,1,20,3,1,2,5,Enrolled
1,44,1,9003,39,1,150.0,0,1,21,3,3,3,2,Graduate
1,1,1,9500,1,1,144.9,0,1,18,3,3,3,4,Graduate
1,17,2,9119,1,1,121.1,1,1,18,3,3,3,7,Enrolled
1,1,2,9147,1,1,121.8,0,1,20,3,2,2,2,Enrolled
1,39,1,9119,40,1,146.8,0,1,25,3,1,2,4,Enrolled
1,1,1,9670,1,1,138.0,0,1,22,3,1,1,6,Enrolled
1,1,1,9500,1,1,138.0,0,1,18,2,2,2,6,Enrolled
1,17,2,9147,1,1,116.3,1,1,19,3,3,2,5,Graduate
1,1,5,9119,1,1,122.5,1,1,19,2,2,2,7,Dropout
1,39,1,9773,19,1,115.0,1,1,25,2,2,0,3,Dropout
1,43,1,9070,1,1,115.0,0,1,21,3,1,1,2,Dropout
1,17,3,9119,1,1,119.8,1,1,19,1,0,2,6,Dropout
1,17,2,9147,1,1,95.0,0,1,20,0,0,2,6,Dropout
1,44,1,9003,39,1,150.0,0,1,25,3,2,2,2,Dropout
1,17,1,9147,1,1,117.8,1,1,20,2,2,2,5,Enrolled
1,1,1,171,1,1,144.2,1,1,18,0,0,2,5,Graduate
1,44,1,9254,39,1,130.0,1,1,23,1,1,1,7,Enrolled
1,42,1,9500,1,1,128.2,1,1,23,3,3,2,6,Graduate
1,53,1,9003,42,1,135.3,0,1,21,3,3,2,7,Graduate
1,1,1,9130,1,1,143.9,1,1,20,1,2,2,6,Enrolled
1,39,1,9991,1,1,140.7,0,1,25,0,1,2,7,Dropout
1,1,1,9130,1,1,130.4,1,1,18,3,3,2,7,Graduate
1,1,6,9070,6,1,123.2,1,1,22,3,3,2,5,Graduate
1,39,1,9670,1,1,118.0,0,1,27,3,3,2,7,Graduate
1,39,1,9003,19,1,120.0,0,1,25,0,0,2,4,Dropout
1,17,4,9119,1,1,118.9,1,1,18,2,2,2,5,Dropout
1,17,1,9085,1,1,117.2,0,1,20,3,3,2,3,Graduate
1,39,1,9003,1,1,120.0,0,1,27,3,3,2,4,Graduate
1,1,1,8014,1,1,118.1,0,1,20,3,3,2,5,Graduate
1,1,1,9147,1,1,124.8,1,1,22,0,0,2,5,Dropout
1,17,6,9119,1,1,106.5,1,1,19,2,2,2,7,Dropout
1,1,6,9147,1,1,116.8,0,1,20,2,3,2,5,Enrolled
1,43,4,171,1,1,109.3,0,1,19,0,0,2,6,Graduate
2,39,1,9085,9,1,120.0,1,1,29,0,0,1,6,Dropout
1,1,2,9500,1,1,137.5,0,1,19,3,3,2,3,Graduate
1,39,2,9991,1,1,150.0,1,0,28,3,3,3,6,Enrolled
2,1,1,9238,1,1,120.4,0,0,20,3,3,2,5,Graduate
1,1,4,9070,1,1,136.7,1,0,20,2,3,2,5,Graduate
1,39,1,8014,1,1,118.5,1,0,31,0,0,2,5,Dropout
1,17,5,9500,1,1,133.0,1,0,18,3,3,2,5,Graduate
1,17,1,9670,1,1,128.8,1,0,19,3,3,2,7,Enrolled
1,1,1,9147,1,1,133.0,1,0,18,3,3,2,5,Graduate
1,17,1,9254,1,1,102.0,0,0,19,3,3,2,5,Graduate
1,1,1,9147,1,1,133.9,0,0,18,3,3,3,3,Graduate
1,17,1,9085,1,1,127.0,0,0,19,2,3,2,5,Graduate
1,17,1,9773,1,1,120.4,1,0,18,3,3,3,2,Graduate
1,1,3,9254,1,1,124.5,1,0,19,3,1,2,5,Graduate
1,1,4,9556,1,1,123.9,0,0,19,3,3,2,5,Graduate
1,1,2,9670,1,1,117.8,1,0,18,3,3,2,5,Graduate
1,1,1,9500,1,1,126.7,0,0,19,2,2,2,4,Enrolled
1,44,1,9670,39,1,110.0,0,0,20,3,3,3,6,Graduate
1,17,1,9670,1,1,134.7,1,0,20,3,2,2,3,Enrolled
1,17,1,9003,1,1,113.2,0,0,20,3,3,1,6,Enrolled
1,39,1,9991,3,1,141.0,0,0,29,2,3,2,5,Dropout
1,17,1,9853,1,1,111.5,0,0,20,2,1,2,5,Dropout
4,39,1,9853,1,1,140.0,0,0,31,3,2,0,7,Dropout
1,17,1,9670,1,1,134.3,0,0,20,3,3,2,5,Graduate
1,17,1,9003,1,1,125.3,1,0,21,3,3,2,2,Graduate
1,7,1,9130,3,1,140.0,1,0,23,0,0,2,7,Dropout
1,17,5,9070,1,1,119.6,0,0,21,2,2,0,5,Dropout
1,7,1,9500,40,1,170.0,0,0,24,3,3,2,4,Graduate
1,39,1,8014,1,1,150.5,0,0,27,3,3,2,2,Graduate
1,1,1,9500,1,1,128.0,0,0,18,3,3,3,5,Graduate
1,1,3,171,1,1,108.7,1,0,21,0,0,1,6,Dropout
1,17,1,9130,1,1,121.6,1,0,19,0,0,2,5,Dropout
1,1,6,9500,1,1,125.3,1,0,19,3,3,3,5,Graduate
1,17,1,9085,1,1,117.6,0,0,18,0,0,2,7,Dropout
1,43,3,9500,1,1,124.3,1,0,18,2,2,3,5,Enrolled
1,1,2,9853,1,1,106.1,1,0,20,3,3,2,7,Graduate
2,1,1,8014,1,1,139.9,1,0,24,3,3,2,6,Graduate
1,1,1,9070,1,1,110.8,1,0,20,3,3,2,7,Graduate
1,17,3,9147,1,1,118.0,0,0,20,3,3,2,7,Enrolled
1,1,1,9500,1,1,117.8,1,0,19,3,3,3,3,Graduate
1,1,6,9500,1,1,127.5,1,0,18,3,3,3,3,Graduate
1,17,2,9238,3,1,129.7,1,0,20,3,3,3,6,Graduate
1,17,1,9500,1,1,130.6,1,0,20,3,3,2,4,Graduate
1,17,2,9500,1,1,126.3,1,0,19,3,3,3,6,Graduate
1,44,1,9085,39,1,140.0,1,0,19,3,2,2,7,Enrolled
1,1,1,9773,1,1,105.0,1,0,20,3,3,2,3,Graduate
1,17,2,9147,1,1,114.6,1,0,19,1,1,2,5,Dropout
1,17,5,9853,1,1,114.6,1,0,19,2,2,2,6,Dropout
1,17,1,9500,1,1,131.0,1,0,18,3,3,3,6,Graduate
1,17,4,9070,1,1,109.0,0,0,23,3,1,3,6,Dropout
1,1,1,9853,1,1,132.0,1,0,21,3,3,2,3,Dropout
1,44,1,8014,39,1,130.0,1,0,23,3,2,2,6,Graduate
1,1,3,9500,1,1,109.5,1,0,19,3,3,2,5,Graduate
1,17,2,9773,1,1,115.9,1,0,18,3,3,2,7,Graduate
1,1,1,9773,1,1,131.6,1,0,19,3,3,2,5,Graduate
1,39,1,9500,1,1,120.0,0,0,25,3,3,3,3,Graduate
1,1,2,9853,1,1,109.7,1,0,19,3,2,2,6,Enrolled
1,1,1,9500,1,1,136.4,0,0,19,3,3,3,5,Graduate
1,39,1,9556,1,1,120.0,0,0,24,3,3,2,3,Graduate
1,1,1,9670,1,1,132.6,1,0,18,3,3,3,7,Graduate
1,17,5,9238,1,1,112.9,1,0,19,3,3,3,4,Graduate
1,1,5,9500,1,1,134.3,0,0,18,3,3,3,3,Graduate
1,39,1,9991,1,1,123.2,0,0,27,2,3,2,5,Enrolled
1,17,3,9238,1,1,117.2,0,0,19,3,3,2,2,Graduate
1,18,1,9773,1,1,129.8,0,0,18,3,3,3,3,Dropout
2,39,1,9670,1,1,158.0,0,0,34,2,0,0,3,Dropout
1,1,6,9147,1,1,116.5,0,0,18,2,1,2,5,Enrolled
1,1,1,9147,1,1,121.0,1,0,18,1,2,2,5,Enrolled
1,1,3,9500,1,1,133.8,1,0,18,3,3,2,6,Enrolled
1,1,2,9773,1,1,115.0,1,0,20,0,0,0,7,Dropout
1,1,1,9147,1,1,131.8,1,0,19,1,2,3,5,Enrolled
1,1,1,9238,1,1,121.0,0,0,21,3,0,2,5,Enrolled
2,39,1,9991,3,1,152.4,0,0,26,3,3,2,5,Graduate
1,43,2,9556,1,1,110.2,0,0,27,3,3,2,5,Graduate
1,1,1,9670,1,1,113.5,1,0,20,3,3,2,6,Graduate
1,17,1,9238,1,1,144.4,1,0,18,3,3,2,4,Graduate
1,53,1,9085,42,1,143.3,1,0,23,2,2,1,7,Enrolled
1,39,1,9500,19,1,100.0,0,0,24,3,3,2,3,Graduate
1,44,1,9238,39,1,126.3,1,0,19,3,3,3,5,Graduate
1,1,1,9773,1,1,115.9,0,0,19,2,2,2,5,Graduate
1,1,4,9238,1,1,114.9,1,0,19,3,1,2,7,Enrolled
1,1,1,9238,1,1,121.0,0,0,18,3,1,1,5,Enrolled
1,51,1,8014,1,1,112.3,0,0,22,3,3,2,4,Graduate
1,43,1,9070,1,1,127.0,0,0,20,3,3,2,3,Graduate
1,39,1,9003,1,1,120.0,0,0,25,0,0,2,6,Dropout
1,44,1,9003,39,1,180.0,0,0,21,3,3,2,2,Graduate
1,1,1,9500,1,1,117.4,1,0,19,2,3,2,6,Enrolled
1,17,4,9773,1,1,115.8,1,0,18,3,3,2,5,Graduate
1,1,3,9670,1,1,136.5,1,0,18,2,3,2,5,Graduate
1,17,3,9500,1,1,129.0,1,1,19,3,3,2,5,Graduate
1,1,1,9085,1,13,137.6,1,0,19,3,3,3,5,Graduate
1,17,2,9773,1,1,129.5,1,0,18,3,2,0,5,Dropout
1,51,1,9238,39,1,129.1,1,0,20,3,3,3,7,Graduate
1,17,5,9500,1,1,130.2,1,0,19,0,0,2,7,Dropout
1,42,1,9500,1,1,134.3,1,0,28,3,3,2,4,Graduate
1,1,1,9238,1,1,138.4,1,0,20,3,3,3,3,Graduate
1,42,1,8014,1,1,120.0,1,0,30,3,3,2,5,Dropout
1,1,4,9500,1,1,123.5,1,0,19,3,3,3,7,Graduate
1,1,2,9070,1,1,116.1,1,0,22,3,3,2,3,Graduate
1,1,1,9254,1,1,110.8,1,0,18,3,3,2,6,Graduate
1,17,1,9853,1,1,142.8,1,0,23,1,1,2,5,Dropout
1,17,4,9070,1,1,155.5,1,0,18,3,3,2,6,Graduate
1,1,1,9853,1,1,126.7,1,0,18,3,2,2,2,Enrolled
2,39,1,9773,19,1,163.5,0,1,50,0,0,0,5,Dropout
1,1,1,171,1,41,161.9,1,0,19,0,0,3,5,Graduate
1,17,2,9254,1,41,123.3,1,0,22,3,3,2,5,Graduate
1,44,1,9238,39,41,137.5,0,0,23,3,3,2,7,Graduate
1,18,4,9085,1,1,166.6,0,0,20,3,3,1,3,Dropout
4,39,1,9238,19,1,103.5,0,0,44,0,0,1,5,Dropout
4,39,1,9003,19,1,110.0,0,1,49,2,2,2,2,Graduate
2,43,1,9991,1,1,128.2,0,1,46,3,3,2,5,Graduate
1,39,1,9085,39,1,137.7,1,1,41,3,3,1,7,Dropout
1,17,3,9500,1,1,128.8,1,1,18,3,3,2,5,Graduate
3,39,1,9991,1,1,170.0,0,1,43,3,3,2,6,Graduate
4,39,2,9147,19,1,116.4,0,1,70,0,0,0,5,Dropout
4,39,1,9130,19,1,100.9,0,1,48,0,0,2,2,Dropout
2,43,1,9003,1,1,136.0,0,1,41,3,3,2,2,Graduate
1,1,1,9254,1,1,130.0,0,1,21,3,2,2,3,Enrolled
1,39,1,33,1,41,100.0,0,1,35,1,0,0,4,Dropout
2,39,1,9130,19,1,157.0,1,1,44,3,3,2,5,Graduate
1,1,1,9147,1,1,152.1,1,1,18,3,1,1,5,Dropout
2,1,1,8014,1,1,162.9,1,1,45,3,3,2,5,Graduate
1,1,1,9254,1,1,137.2,0,1,20,1,3,2,2,Enrolled
1,44,1,9003,39,1,140.0,1,1,22,3,3,2,7,Graduate
1,43,1,9119,1,1,146.5,0,1,39,2,0,2,5,Dropout
1,44,1,9085,39,1,130.0,0,1,20,3,1,1,7,Enrolled
2,39,1,9147,19,1,128.0,0,1,49,2,2,2,7,Dropout
1,7,1,9556,4,1,190.0,1,1,43,3,3,2,6,Dropout
2,39,1,9991,1,1,133.2,1,1,32,0,0,2,5,Dropout
1,39,1,9238,12,1,124.3,0,1,47,3,3,2,5,Graduate
5,39,1,9991,1,1,138.1,0,1,37,3,3,3,4,Dropout
2,39,1,8014,1,1,144.3,0,1,41,3,3,2,5,Graduate
2,39,1,9003,1,1,140.0,0,1,60,3,3,2,2,Graduate
2,39,1,9254,1,1,148.3,0,1,47,3,3,2,5,Graduate
1,39,1,8014,1,1,96.0,0,1,50,0,0,0,7,Dropout
2,39,1,9991,19,1,121.7,1,1,45,0,0,2,5,Dropout
1,39,1,9119,1,1,160.0,0,1,45,0,0,0,2,Dropout
2,39,1,9085,1,1,110.3,0,1,33,3,3,2,5,Graduate
1,1,1,9500,1,1,129.0,0,1,18,3,3,2,5,Graduate
2,39,1,9085,1,1,150.0,0,1,43,3,3,2,6,Graduate
1,43,1,8014,1,1,100.0,0,1,44,3,3,2,3,Graduate
1,39,1,9130,9,1,107.5,0,1,29,0,0,2,5,Dropout
4,39,1,9670,1,1,170.0,0,1,53,1,0,0,3,Dropout
2,42,1,9991,6,1,123.0,0,1,37,3,3,2,6,Enrolled
1,43,1,9670,1,1,138.5,1,1,18,3,3,2,5,Enrolled
1,43,1,33,19,1,140.0,0,1,35,2,1,1,4,Dropout
1,1,1,9254,1,1,113.6,0,1,23,3,3,2,6,Enrolled
1,1,1,171,1,1,170.0,1,1,22,0,0,2,5,Graduate
1,39,1,8014,1,1,115.5,0,1,33,0,0,1,5,Dropout
1,7,3,9130,3,1,130.0,0,1,41,0,0,1,5,Dropout
4,7,1,9500,3,1,140.0,0,1,51,3,3,2,5,Graduate
1,51,1,9670,1,1,126.6,0,1,19,3,3,2,6,Graduate
1,39,1,9991,1,1,143.2,0,1,35,0,0,2,6,Dropout
1,1,2,171,1,41,131.4,1,1,20,0,0,2,5,Graduate
1,43,1,9670,1,1,133.3,1,1,18,2,3,2,5,Enrolled
1,1,1,9773,1,1,118.3,0,1,18,3,1,1,5,Dropout
1,44,1,9003,39,1,140.0,0,1,21,3,3,2,5,Graduate
1,1,1,9254,1,1,124.7,1,1,21,3,3,2,5,Graduate
2,39,2,9147,1,1,140.0,0,1,34,2,3,2,6,Graduate
4,39,1,9130,1,1,150.0,1,1,34,0,0,2,4,Dropout
1,17,2,9670,1,1,115.6,1,1,21,3,3,2,6,Graduate
1,43,1,9773,1,1,116.9,0,1,32,2,3,2,5,Enrolled
1,17,2,9254,1,1,123.4,1,1,30,1,1,2,5,Dropout
1,1,1,171,1,1,146.5,1,1,19,3,3,1,7,Enrolled
1,51,1,9773,1,1,117.1,1,1,20,3,3,2,7,Dropout
1,1,1,9070,1,1,113.9,1,1,18,0,0,2,7,Dropout
1,1,1,9254,1,1,128.7,0,1,19,3,3,2,7,Graduate
1,17,3,9500,1,1,132.9,1,1,18,2,3,2,7,Dropout
1,39,1,9991,1,1,123.0,0,1,27,3,2,2,3,Dropout
1,39,1,9773,12,1,129.8,1,1,52,3,3,2,6,Graduate
2,43,1,9003,1,1,156.1,1,1,29,0,0,1,2,Dropout
1,51,1,9003,39,1,120.0,1,1,22,1,1,0,7,Dropout
1,43,1,9085,1,25,117.2,1,1,28,3,3,2,2,Graduate
1,39,1,9670,6,1,107.0,1,1,30,0,0,2,5,Dropout
1,1,2,9500,1,1,128.4,1,0,18,3,3,2,4,Graduate
1,1,2,9670,1,1,123.4,1,0,21,3,2,2,6,Graduate
1,1,1,9070,1,1,126.7,1,0,20,3,3,2,3,Graduate
1,42,1,9500,1,1,123.0,1,0,21,3,3,3,6,Graduate
2,39,1,9991,19,1,137.2,0,0,32,0,0,0,5,Dropout
1,1,3,9070,1,1,125.9,1,1,20,3,3,3,7,Graduate
1,1,4,171,1,1,138.0,1,1,19,0,0,0,2,Dropout
1,15,1,9670,1,41,128.2,0,1,18,2,1,0,7,Dropout
1,43,1,9991,1,1,126.5,1,1,23,3,3,1,5,Dropout
1,1,1,9254,1,1,112.4,1,1,20,3,2,2,7,Graduate
2,43,2,9147,1,1,109.0,1,0,46,3,3,2,6,Graduate
1,17,1,9003,1,1,100.0,0,1,27,3,3,2,2,Graduate
1,5,1,171,1,1,144.7,1,1,20,0,0,2,4,Enrolled
2,43,3,8014,19,1,120.0,1,1,41,3,3,2,6,Graduate
1,15,1,9147,1,21,100.0,0,1,40,0,0,1,6,Enrolled
2,44,1,8014,39,1,154.0,0,1,37,3,3,2,7,Graduate
1,1,4,9147,1,1,111.3,0,1,20,3,3,2,7,Enrolled
