Marital Status,Application mode,Application order,Course,Previous qualification,Nacionality,Admission grade,Displaced,Gender,Age at enrollment,Economic Status,Financial Status,Success rate 1st sem,Success rate 2nd sem,Target
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[17, 23[","[2, 5[",1,3,2,Dropout
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,2,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,2,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,2,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",1,2,1,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,2,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,1,1,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,1,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,2,2,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",1,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,1,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,2,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,2,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,1,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,2,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,2,2,Enrolled
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",3,2,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",1,0,0,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",0,3,2,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",3,3,1,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,2,1,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,1,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",1,2,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",3,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,1,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",3,2,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",3,1,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,1,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,2,2,Enrolled
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",1,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",3,3,3,Enrolled
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",2,2,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",1,3,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",0,1,1,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,2,2,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,1,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,1,1,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,0,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",1,2,1,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",1,1,2,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,1,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,1,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,2,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,2,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,1,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,1,1,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,1,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,2,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,2,2,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,2,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,1,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,1,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[17, 23[","[2, 5[",2,3,3,Graduate
