Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Admission grade,Displaced,Educational special needs,Gender,Age at enrollment,Unemployment rate,Inflation rate,GDP,Target,Success rate 1st sem,Success rate 2nd sem,Financial Status
1,1,2,9147,1,1,1,113.7,1,0,0,20,7.6,2.6,0.32,Dropout,1,0,1
1,17,1,9147,1,1,1,117.8,1,0,0,20,13.9,-0.3,0.79,Graduate,3,3,2
1,1,1,9500,1,1,1,136.7,0,0,0,19,11.1,0.6,2.02,Graduate,3,3,2
1,1,1,9238,1,1,1,144.7,0,0,0,20,16.2,0.3,-0.92,Graduate,3,3,2
1,17,3,9500,1,1,1,139.8,1,0,0,18,13.9,-0.3,0.79,Graduate,3,3,2
1,42,1,9853,1,1,1,113.7,0,0,0,20,12.7,3.7,-1.7,Dropout,3,1,2
2,7,1,9130,1,3,1,140.0,0,0,0,29,7.6,2.6,0.32,Dropout,3,2,0
1,1,1,9500,1,1,1,142.3,0,0,0,18,12.4,0.5,1.79,Enrolled,3,3,3
1,1,1,9500,1,1,1,119.6,1,0,0,20,15.5,2.8,-4.06,Graduate,3,3,3
1,16,2,9147,1,1,1,123.7,1,0,0,22,16.2,0.3,-0.92,Graduate,3,3,3
4,1,1,8014,0,1,1,143.0,1,0,0,47,16.2,0.3,-0.92,Graduate,3,3,3
2,51,1,9991,0,1,1,100.1,0,0,0,31,8.9,1.4,3.51,Graduate,3,3,2
1,1,1,9070,1,1,1,119.4,0,0,0,21,16.2,0.3,-0.92,Graduate,3,3,3
1,1,1,8014,0,1,1,122.1,0,0,0,21,7.6,2.6,0.32,Graduate,3,3,2
2,39,1,9773,1,12,1,100.0,0,0,0,24,7.6,2.6,0.32,Graduate,3,3,2
1,17,1,9070,1,1,1,113.9,0,0,0,18,15.5,2.8,-4.06,Enrolled,3,3,2
1,39,1,8014,0,15,1,101.0,0,0,0,32,7.6,2.6,0.32,Graduate,2,2,2
1,18,2,8014,0,1,1,111.8,1,0,0,19,10.8,1.4,1.74,Graduate,3,3,3
1,39,1,9500,1,1,1,140.0,1,0,0,24,9.4,-0.8,-3.12,Graduate,3,3,2
1,17,4,9085,1,1,1,124.4,1,0,0,19,15.5,2.8,-4.06,Graduate,3,3,2
1,44,1,9003,1,39,1,150.0,0,0,0,19,13.9,-0.3,0.79,Graduate,3,3,2
1,44,1,9003,1,39,1,140.0,0,0,0,24,12.4,0.5,1.79,Enrolled,3,3,2
1,17,4,9238,1,1,1,116.0,1,0,0,18,8.9,1.4,3.51,Graduate,3,3,3
1,1,1,9070,1,1,1,135.6,1,0,0,19,8.9,1.4,3.51,Dropout,3,1,3
2,1,1,9500,1,1,1,121.0,0,0,0,19,10.8,1.4,1.74,Graduate,3,3,3
1,17,2,9773,1,1,1,118.7,1,0,0,18,12.4,0.5,1.79,Graduate,3,3,3
1,1,1,9238,1,1,1,125.7,1,0,0,18,12.4,0.5,1.79,Graduate,3,3,2
1,17,4,9556,1,1,1,107.1,1,0,0,20,12.4,0.5,1.79,Graduate,3,3,2
1,1,1,9500,1,1,1,125.5,0,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,2
1,17,4,9670,1,1,1,127.0,1,0,0,18,11.1,0.6,2.02,Graduate,3,3,2
1,1,2,9085,1,1,1,113.5,1,0,0,21,10.8,1.4,1.74,Graduate,3,3,3
1,1,1,9500,1,1,1,154.4,0,0,0,18,15.5,2.8,-4.06,Graduate,3,3,3
1,51,1,9670,1,1,1,122.0,0,0,0,18,9.4,-0.8,-3.12,Dropout,1,3,0
1,17,2,9238,1,1,1,128.0,1,0,0,19,9.4,-0.8,-3.12,Dropout,0,0,2
1,1,1,9670,1,1,1,115.5,1,0,0,19,10.8,1.4,1.74,Enrolled,2,2,2
1,17,4,9670,1,1,1,117.2,1,0,0,18,11.1,0.6,2.02,Graduate,3,2,2
1,39,1,9130,1,3,1,150.0,1,0,0,34,12.7,3.7,-1.7,Dropout,0,0,2
1,1,3,9085,1,1,1,155.3,0,0,0,19,7.6,2.6,0.32,Graduate,3,3,2
1,44,1,9130,1,39,1,120.0,1,0,0,19,12.4,0.5,1.79,Dropout,3,1,0
1,51,1,9238,1,1,1,116.1,0,0,0,26,11.1,0.6,2.02,Graduate,3,3,1
1,17,1,9853,1,1,1,118.9,1,0,0,21,7.6,2.6,0.32,Dropout,1,1,2
1,17,2,9147,1,1,1,127.3,0,0,0,18,11.1,0.6,2.02,Graduate,3,3,3
1,17,4,9853,1,1,1,113.7,1,0,0,20,9.4,-0.8,-3.12,Graduate,3,3,3
1,51,1,9147,1,1,1,118.5,0,0,0,25,11.1,0.6,2.02,Dropout,1,0,2
1,1,1,9147,1,1,1,146.7,0,0,0,18,11.1,0.6,2.02,Graduate,3,3,2
1,1,1,9500,1,1,1,124.3,1,0,0,18,16.2,0.3,-0.92,Graduate,3,3,3
1,1,1,9500,1,1,1,137.8,0,0,0,19,11.1,0.6,2.02,Graduate,3,3,2
1,1,1,9238,1,1,1,130.2,0,0,0,18,12.4,0.5,1.79,Graduate,3,3,3
1,17,1,9500,1,1,1,147.8,0,0,0,20,15.5,2.8,-4.06,Enrolled,3,2,2
1,7,1,9085,1,40,1,150.0,0,0,0,26,8.9,1.4,3.51,Dropout,0,0,0
1,42,1,9500,1,1,1,100.0,1,0,0,19,10.8,1.4,1.74,Graduate,3,3,3
1,1,1,9500,1,1,1,155.6,0,0,0,19,16.2,0.3,-0.92,Graduate,3,3,2
1,43,4,9147,1,1,1,117.4,0,0,0,19,7.6,2.6,0.32,Graduate,1,3,2
1,5,3,9085,1,1,1,128.8,1,0,0,19,7.6,2.6,0.32,Enrolled,2,2,2
1,1,1,9254,1,1,1,117.5,1,0,0,18,16.2,0.3,-0.92,Graduate,3,1,2
1,43,1,9500,1,6,1,120.4,1,0,0,19,7.6,2.6,0.32,Graduate,3,3,2
1,1,1,9238,1,1,1,130.9,0,0,0,18,13.9,-0.3,0.79,Graduate,3,3,1
1,1,1,9853,1,1,1,125.0,1,0,0,18,9.4,-0.8,-3.12,Enrolled,3,3,2
1,1,1,9085,1,1,1,136.8,1,0,0,18,9.4,-0.8,-3.12,Enrolled,3,3,2
1,1,1,9853,1,1,1,121.6,1,0,0,18,11.1,0.6,2.02,Enrolled,2,3,2
1,44,1,9119,1,39,1,151.0,0,0,0,26,16.2,0.3,-0.92,Dropout,0,0,1
1,1,1,9238,1,1,1,103.5,1,0,0,20,12.4,0.5,1.79,Graduate,3,3,2
1,1,1,8014,0,1,1,119.4,0,0,0,19,12.7,3.7,-1.7,Graduate,3,3,2
1,1,1,9238,1,1,1,134.4,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,3
1,44,1,9238,1,39,1,143.0,0,0,0,19,13.9,-0.3,0.79,Graduate,3,3,2
1,7,1,9853,1,40,1,110.0,0,0,0,40,12.4,0.5,1.79,Graduate,3,3,1
1,1,4,9500,1,1,1,132.5,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,3
1,17,1,9238,1,1,1,114.7,0,0,0,19,13.9,-0.3,0.79,Graduate,3,3,2
1,17,1,9130,1,1,1,166.9,0,0,0,18,7.6,2.6,0.32,Graduate,3,3,2
1,1,1,9085,1,1,1,125.9,1,0,0,19,9.4,-0.8,-3.12,Enrolled,3,2,2
1,1,1,171,1,1,1,178.3,1,0,0,18,15.5,2.8,-4.06,Dropout,0,0,2
2,39,1,8014,0,1,1,117.0,1,0,0,33,12.4,0.5,1.79,Graduate,3,3,2
1,39,1,9003,1,3,1,150.0,0,0,0,35,16.2,0.3,-0.92,Graduate,3,3,2
1,42,1,9147,1,1,1,130.0,1,0,0,26,9.4,-0.8,-3.12,Enrolled,3,1,2
1,1,1,9773,1,1,1,135.1,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,2
1,43,1,9238,1,1,1,110.0,0,0,0,36,15.5,2.8,-4.06,Enrolled,3,2,2
4,39,1,9991,0,1,1,136.2,0,0,0,39,10.8,1.4,1.74,Graduate,3,3,2
2,39,1,9238,1,1,1,116.0,0,0,0,44,12.7,3.7,-1.7,Graduate,3,3,2
1,1,2,8014,0,1,1,100.0,0,0,0,20,9.4,-0.8,-3.12,Enrolled,3,2,2
1,1,1,9254,1,1,1,116.3,1,0,0,24,12.7,3.7,-1.7,Dropout,2,2,2
1,43,1,9773,1,1,1,134.0,0,0,0,20,12.4,0.5,1.79,Graduate,3,3,3
1,1,4,171,1,1,1,124.2,1,0,0,19,9.4,-0.8,-3.12,Dropout,0,0,1
2,1,1,9500,1,1,1,134.5,0,0,0,18,7.6,2.6,0.32,Graduate,3,3,2
1,1,1,9254,1,1,1,120.7,0,0,0,22,10.8,1.4,1.74,Dropout,3,0,0
1,17,1,9085,1,1,1,127.1,1,0,0,18,11.1,0.6,2.02,Graduate,3,3,2
1,39,1,9500,1,19,1,133.0,0,0,0,24,13.9,-0.3,0.79,Graduate,3,3,2
1,39,1,9991,0,1,1,128.2,0,0,0,33,12.7,3.7,-1.7,Dropout,0,0,2
1,39,1,9003,1,1,1,130.0,0,0,0,30,11.1,0.6,2.02,Enrolled,0,0,2
1,39,1,9085,1,43,1,172.0,0,0,0,26,8.9,1.4,3.51,Dropout,0,0,2
1,17,4,9853,1,1,1,128.5,1,0,0,18,10.8,1.4,1.74,Graduate,3,3,2
1,1,1,9773,1,1,1,128.5,0,0,0,19,10.8,1.4,1.74,Dropout,1,1,1
1,17,4,9147,1,1,1,112.0,1,0,0,20,16.2,0.3,-0.92,Enrolled,2,3,2
1,53,1,9085,1,42,1,142.5,1,0,0,22,8.9,1.4,3.51,Graduate,2,3,3
1,1,4,9500,1,1,1,133.0,1,0,0,19,7.6,2.6,0.32,Enrolled,2,2,2
1,1,1,9085,1,1,1,106.0,1,0,0,21,15.5,2.8,-4.06,Graduate,3,3,3
1,1,4,9500,1,1,1,125.5,1,0,0,21,7.6,2.6,0.32,Graduate,3,3,3
1,17,1,9085,1,1,1,131.2,0,0,0,19,7.6,2.6,0.32,Enrolled,0,3,2
1,1,1,9853,1,1,1,112.9,1,0,0,19,8.9,1.4,3.51,Graduate,3,3,3
1,1,6,9500,1,1,1,124.8,1,0,0,18,12.7,3.7,-1.7,Dropout,3,3,2
2,43,1,8014,0,1,1,140.9,0,0,0,50,16.2,0.3,-0.92,Graduate,3,3,2
4,39,1,9991,0,1,1,148.0,0,0,0,31,13.9,-0.3,0.79,Enrolled,3,3,3
1,17,1,9773,1,1,1,148.4,0,0,0,19,15.5,2.8,-4.06,Graduate,3,3,3
4,39,1,9991,0,1,1,129.7,0,0,0,35,13.9,-0.3,0.79,Graduate,3,3,2
2,39,1,9085,1,19,1,128.2,0,0,0,31,12.7,3.7,-1.7,Dropout,0,0,2
2,51,1,8014,0,19,1,104.0,0,0,0,42,11.1,0.6,2.02,Enrolled,3,3,1
1,18,4,9147,1,1,1,119.9,1,0,0,34,9.4,-0.8,-3.12,Dropout,0,0,1
1,1,1,9500,1,1,1,141.0,1,0,0,18,12.4,0.5,1.79,Graduate,3,3,3
1,17,1,9853,1,1,1,116.6,1,0,0,18,8.9,1.4,3.51,Enrolled,3,3,2
1,44,1,9085,1,39,1,140.0,1,0,0,21,16.2,0.3,-0.92,Enrolled,3,1,2
4,39,1,9500,1,19,1,140.0,0,0,0,26,16.2,0.3,-0.92,Dropout,2,2,3
1,43,1,9500,1,1,1,100.0,0,0,0,20,13.9,-0.3,0.79,Enrolled,3,3,2
1,1,1,9238,1,1,1,121.0,0,0,0,19,7.6,2.6,0.32,Enrolled,1,1,2
1,1,1,9853,1,1,1,117.0,0,0,0,19,15.5,2.8,-4.06,Graduate,3,3,3
1,53,1,9147,1,42,1,140.2,0,0,0,20,8.9,1.4,3.51,Graduate,3,3,2
1,1,1,9238,1,1,1,129.3,0,0,0,19,7.6,2.6,0.32,Graduate,3,3,2
1,1,1,9853,1,1,1,145.3,0,0,0,18,7.6,2.6,0.32,Graduate,3,3,2
1,39,1,9991,0,3,1,146.2,0,0,0,28,10.8,1.4,1.74,Graduate,3,3,2
1,17,1,9853,1,1,1,122.5,1,0,0,22,15.5,2.8,-4.06,Enrolled,3,3,2
1,44,1,8014,0,39,1,156.1,0,0,0,21,13.9,-0.3,0.79,Graduate,3,3,3
1,44,1,9085,1,39,1,140.0,1,0,0,21,12.4,0.5,1.79,Enrolled,2,0,2
1,39,1,9500,1,1,1,140.0,0,1,0,26,16.2,0.3,-0.92,Enrolled,2,2,2
1,1,6,9773,1,1,1,128.4,1,0,0,18,7.6,2.6,0.32,Dropout,3,3,0
1,17,2,9085,1,1,1,115.0,0,0,0,20,7.6,2.6,0.32,Dropout,1,1,1
1,17,2,9085,1,1,1,158.7,0,0,0,18,11.1,0.6,2.02,Graduate,3,3,2
1,1,4,9500,1,1,1,124.5,1,0,0,19,10.8,1.4,1.74,Graduate,3,3,3
1,51,1,9238,1,1,1,111.9,1,0,0,20,12.4,0.5,1.79,Graduate,3,3,2
1,44,1,9085,1,39,1,150.0,1,0,0,22,13.9,-0.3,0.79,Graduate,3,1,3
1,17,1,9670,1,1,1,114.2,1,0,0,18,10.8,1.4,1.74,Dropout,3,2,1
1,17,1,9147,1,1,1,96.0,1,0,0,19,16.2,0.3,-0.92,Dropout,2,0,2
1,17,4,9070,1,1,1,128.9,0,0,0,18,8.9,1.4,3.51,Enrolled,3,2,3
1,17,1,9254,1,1,1,121.7,1,0,0,20,10.8,1.4,1.74,Enrolled,1,1,2
1,1,1,9773,1,1,1,114.8,1,1,0,19,7.6,2.6,0.32,Enrolled,2,1,2
1,1,1,9254,1,1,1,127.0,0,0,0,19,12.4,0.5,1.79,Enrolled,3,2,2
1,17,1,9500,1,1,1,131.3,1,0,0,19,10.8,1.4,1.74,Graduate,3,3,2
1,1,1,171,1,1,1,137.1,1,0,0,18,12.7,3.7,-1.7,Graduate,0,0,2
1,7,1,9070,1,40,1,120.0,1,0,0,21,13.9,-0.3,0.79,Graduate,3,3,2
1,39,1,9991,0,40,1,139.0,0,0,0,27,8.9,1.4,3.51,Graduate,3,3,2
1,17,1,9238,1,1,1,129.1,0,0,0,19,15.5,2.8,-4.06,Graduate,3,3,2
4,39,1,9085,1,1,1,128.2,0,0,0,25,7.6,2.6,0.32,Dropout,0,0,2
1,1,2,9500,1,1,1,120.8,1,0,0,18,10.8,1.4,1.74,Graduate,3,3,3
1,39,1,9500,1,3,1,135.8,0,0,0,24,10.8,1.4,1.74,Graduate,3,3,2
1,1,3,9500,1,1,1,118.9,1,0,0,20,13.9,-0.3,0.79,Graduate,3,3,2
1,7,1,9991,0,40,1,140.0,0,0,0,26,12.4,0.5,1.79,Graduate,3,3,2
1,1,1,9238,1,1,1,127.1,1,0,0,20,8.9,1.4,3.51,Graduate,3,3,3
1,1,1,9085,1,1,1,137.0,0,0,0,18,7.6,2.6,0.32,Graduate,3,3,2
1,1,1,9085,1,1,1,127.4,1,0,0,19,15.5,2.8,-4.06,Graduate,3,3,2
1,1,1,9853,1,1,1,97.0,1,0,0,23,12.7,3.7,-1.7,Dropout,3,1,2
1,1,4,9500,1,1,1,126.3,1,0,0,18,7.6,2.6,0.32,Graduate,3,3,3
1,1,4,9500,1,1,1,127.5,0,0,0,18,12.7,3.7,-1.7,Dropout,0,0,2
1,1,1,9500,1,1,1,126.6,0,0,0,19,11.1,0.6,2.02,Graduate,3,3,3
1,42,1,9991,0,1,1,120.0,0,0,0,30,7.6,2.6,0.32,Graduate,3,3,2
1,44,1,9085,1,39,1,140.0,1,0,0,29,15.5,2.8,-4.06,Dropout,0,0,2
1,1,6,9500,1,1,1,131.5,1,0,0,19,9.4,-0.8,-3.12,Graduate,3,3,2
1,17,6,9556,1,1,1,112.2,1,0,0,20,12.4,0.5,1.79,Graduate,3,3,2
1,1,1,9500,1,1,1,150.5,0,0,0,20,7.6,2.6,0.32,Graduate,3,3,2
1,1,4,9670,1,1,1,121.0,1,0,0,19,11.1,0.6,2.02,Graduate,3,3,2
1,17,1,9147,1,1,1,112.2,1,0,0,20,10.8,1.4,1.74,Enrolled,2,1,2
3,1,2,9085,1,1,1,129.4,1,0,0,21,10.8,1.4,1.74,Dropout,0,0,2
1,17,1,9670,1,1,1,114.4,0,0,0,19,11.1,0.6,2.02,Graduate,3,2,2
1,1,3,9500,1,1,1,120.3,1,0,0,18,10.8,1.4,1.74,Graduate,3,3,3
1,39,1,8014,0,1,1,120.0,0,0,0,27,15.5,2.8,-4.06,Graduate,3,3,3
1,17,2,9147,1,1,1,114.5,1,0,0,19,12.4,0.5,1.79,Graduate,3,3,3
1,1,1,9500,1,1,1,127.8,0,0,0,19,7.6,2.6,0.32,Dropout,0,0,3
1,1,1,9773,1,1,1,124.6,1,0,0,19,15.5,2.8,-4.06,Graduate,3,3,2
1,1,6,9500,1,1,1,130.3,1,0,0,18,12.7,3.7,-1.7,Graduate,3,3,3
1,17,1,9254,1,1,1,118.2,0,0,0,20,12.4,0.5,1.79,Enrolled,2,3,3
1,1,1,9670,1,1,1,118.8,0,0,0,18,12.7,3.7,-1.7,Graduate,3,3,3
1,1,5,9670,1,1,1,133.0,1,0,0,19,7.6,2.6,0.32,Dropout,0,0,2
2,39,1,9500,1,19,1,129.0,1,0,0,36,7.6,2.6,0.32,Graduate,3,3,2
1,43,1,9556,1,1,1,100.0,0,0,0,18,10.8,1.4,1.74,Enrolled,0,0,2
1,43,1,9130,1,1,1,120.7,1,0,0,18,12.7,3.7,-1.7,Enrolled,0,2,1
1,17,6,9500,1,1,1,132.5,1,0,0,19,12.7,3.7,-1.7,Graduate,3,3,2
1,1,5,9500,1,1,1,120.3,1,0,0,18,10.8,1.4,1.74,Graduate,3,3,3
1,17,1,9670,1,1,1,114.6,0,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,2
1,1,1,9238,1,1,1,116.5,1,0,0,19,12.4,0.5,1.79,Graduate,3,3,3
1,1,1,9500,1,1,1,127.8,0,0,0,19,13.9,-0.3,0.79,Graduate,3,3,3
1,1,2,9500,1,1,1,129.9,1,0,0,18,15.5,2.8,-4.06,Dropout,3,3,2
1,1,2,9773,1,1,1,118.9,1,0,0,20,11.1,0.6,2.02,Graduate,3,3,2
1,1,3,9254,1,1,1,114.3,1,0,0,20,12.4,0.5,1.79,Enrolled,3,3,3
1,18,1,9500,1,1,1,114.8,1,0,0,20,10.8,1.4,1.74,Graduate,3,3,2
1,1,4,9500,1,1,1,123.0,1,0,0,18,10.8,1.4,1.74,Graduate,3,3,3
1,1,2,9500,1,1,1,122.1,1,0,0,18,15.5,2.8,-4.06,Graduate,3,3,2
1,17,4,9085,1,1,1,123.7,0,0,0,19,9.4,-0.8,-3.12,Graduate,3,3,2
1,1,3,9147,1,1,1,132.4,1,0,0,19,9.4,-0.8,-3.12,Enrolled,3,3,2
2,39,1,8014,0,1,1,114.8,0,0,0,44,7.6,2.6,0.32,Graduate,3,1,2
1,7,1,9003,1,3,1,130.0,0,0,0,32,12.4,0.5,1.79,Dropout,0,0,2
1,43,1,9853,1,1,1,122.3,0,0,0,22,12.7,3.7,-1.7,Dropout,3,3,2
2,39,1,9003,1,1,1,152.4,1,0,0,36,8.9,1.4,3.51,Graduate,3,3,2
1,17,1,9773,1,1,1,120.1,0,0,0,18,16.2,0.3,-0.92,Graduate,3,3,3
1,1,1,9130,1,1,1,155.1,1,0,0,20,12.7,3.7,-1.7,Graduate,3,3,2
1,51,1,9070,1,1,1,124.5,0,0,0,20,11.1,0.6,2.02,Graduate,3,3,3
1,17,1,9238,1,1,1,126.9,0,0,0,19,15.5,2.8,-4.06,Graduate,3,2,2
1,39,1,9147,1,19,1,153.2,1,0,0,24,12.4,0.5,1.79,Graduate,3,3,1
1,17,1,9238,1,1,1,129.8,0,0,0,20,15.5,2.8,-4.06,Enrolled,3,2,2
1,43,1,8014,0,1,1,135.0,0,0,0,27,10.8,1.4,1.74,Dropout,3,1,2
1,1,1,9853,1,1,1,131.3,1,0,0,20,15.5,2.8,-4.06,Enrolled,3,3,2
1,43,6,9238,1,1,1,125.2,0,0,0,23,9.4,-0.8,-3.12,Graduate,3,3,3
1,1,5,9500,1,1,1,141.3,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,3
1,17,1,9238,1,1,1,117.1,1,0,0,18,12.7,3.7,-1.7,Graduate,3,3,3
1,17,3,9500,1,1,1,126.5,1,0,0,20,10.8,1.4,1.74,Graduate,3,3,3
1,1,1,9254,1,1,1,120.1,0,0,0,20,13.9,-0.3,0.79,Graduate,3,3,3
1,1,1,9670,1,1,1,128.4,0,0,0,23,11.1,0.6,2.02,Dropout,3,3,2
1,1,2,9500,1,1,1,140.0,1,0,0,20,7.6,2.6,0.32,Graduate,3,3,2
1,39,1,9254,1,9,1,110.0,1,0,0,28,7.6,2.6,0.32,Dropout,0,0,1
1,1,1,9670,1,1,1,116.8,1,0,0,21,7.6,2.6,0.32,Graduate,3,3,2
1,1,2,9556,1,1,1,104.5,1,0,0,21,12.4,0.5,1.79,Dropout,3,0,2
1,7,1,9500,1,3,1,140.0,0,0,0,28,7.6,2.6,0.32,Dropout,0,0,2
1,1,1,9500,1,1,1,113.2,0,1,0,18,16.2,0.3,-0.92,Graduate,3,3,2
1,17,1,9238,1,1,1,118.6,1,0,0,21,8.9,1.4,3.51,Enrolled,3,3,3
1,1,1,9500,1,1,1,123.8,0,0,0,19,13.9,-0.3,0.79,Graduate,3,3,2
1,18,6,9500,1,1,1,126.7,1,0,0,18,12.7,3.7,-1.7,Graduate,3,3,3
1,1,3,9500,1,1,1,133.8,0,0,0,19,7.6,2.6,0.32,Dropout,0,0,2
1,44,1,9085,1,39,1,140.0,0,0,0,20,13.9,-0.3,0.79,Enrolled,3,1,2
1,1,3,9500,1,1,1,100.6,1,0,0,20,12.4,0.5,1.79,Graduate,3,3,3
1,17,1,9853,1,1,1,132.7,0,0,0,18,10.8,1.4,1.74,Graduate,3,3,3
1,43,2,9670,1,1,1,106.6,1,0,0,20,10.8,1.4,1.74,Dropout,3,2,2
1,39,1,9670,1,1,1,140.4,0,0,0,31,13.9,-0.3,0.79,Dropout,3,2,2
1,17,3,9500,1,1,1,128.3,1,0,0,19,15.5,2.8,-4.06,Graduate,3,3,3
1,1,3,9500,1,1,1,118.6,1,0,0,19,13.9,-0.3,0.79,Graduate,3,3,3
1,1,1,9070,1,1,1,123.4,0,0,0,23,13.9,-0.3,0.79,Graduate,3,3,2
1,1,1,9670,1,1,1,124.0,0,0,0,19,12.4,0.5,1.79,Graduate,3,3,2
1,1,6,9500,1,1,1,121.3,1,0,0,20,7.6,2.6,0.32,Graduate,3,3,2
1,1,1,9085,1,1,1,101.0,1,0,0,22,12.4,0.5,1.79,Enrolled,3,2,1
1,1,1,9853,1,1,1,116.9,1,1,0,18,13.9,-0.3,0.79,Enrolled,3,3,2
1,7,3,9130,1,3,1,130.0,0,0,0,27,12.7,3.7,-1.7,Dropout,1,0,0
1,39,1,9556,1,19,1,120.0,0,0,0,29,12.7,3.7,-1.7,Dropout,0,0,2
1,17,1,9254,1,1,1,130.4,1,0,0,18,11.1,0.6,2.02,Graduate,3,3,2
1,17,1,9070,1,1,1,118.7,0,0,0,18,16.2,0.3,-0.92,Graduate,3,3,2
1,17,1,9500,1,1,1,131.5,0,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,2
1,17,3,9085,1,1,1,120.4,1,0,0,20,9.4,-0.8,-3.12,Enrolled,2,3,2
1,17,2,9254,1,1,1,129.1,1,0,0,18,11.1,0.6,2.02,Graduate,3,3,2
1,1,1,9070,1,1,1,132.0,0,0,0,18,13.9,-0.3,0.79,Enrolled,3,2,1
1,7,2,9085,1,3,1,130.0,0,0,0,28,10.8,1.4,1.74,Dropout,0,0,1
1,1,2,9500,1,1,1,132.8,1,0,0,18,12.7,3.7,-1.7,Graduate,3,3,3
1,39,1,9500,1,19,1,143.7,0,0,0,27,12.4,0.5,1.79,Enrolled,2,1,2
1,39,1,33,1,1,1,152.8,0,0,0,26,16.2,0.3,-0.92,Enrolled,3,2,2
1,1,2,9773,1,1,1,133.5,1,0,0,18,12.7,3.7,-1.7,Graduate,3,3,2
1,1,1,9130,1,1,1,146.2,0,0,0,18,9.4,-0.8,-3.12,Dropout,3,3,2
1,1,2,9147,1,1,1,115.2,0,1,0,21,15.5,2.8,-4.06,Dropout,0,0,2
1,1,2,9070,1,1,1,120.7,1,0,0,18,9.4,-0.8,-3.12,Enrolled,2,0,2
2,39,1,8014,0,1,1,101.8,0,0,0,32,10.8,1.4,1.74,Dropout,0,0,1
1,39,2,9670,1,1,1,100.0,0,0,0,28,7.6,2.6,0.32,Graduate,3,3,2
1,39,1,9991,0,1,1,121.9,0,0,0,40,12.7,3.7,-1.7,Dropout,0,0,1
2,18,2,8014,0,1,1,120.4,0,0,0,39,9.4,-0.8,-3.12,Dropout,0,0,0
2,18,2,9238,1,1,1,120.4,0,0,0,39,9.4,-0.8,-3.12,Dropout,0,0,0
2,39,1,9003,1,1,1,148.8,0,0,0,50,8.9,1.4,3.51,Graduate,3,3,2
1,17,2,9853,1,1,1,123.0,1,0,0,23,10.8,1.4,1.74,Dropout,3,1,2
4,39,1,8014,0,19,1,100.0,0,0,0,48,9.4,-0.8,-3.12,Dropout,0,0,2
1,17,2,9853,1,1,1,112.1,1,0,0,23,7.6,2.6,0.32,Dropout,2,3,2
1,1,6,9500,1,1,1,126.8,1,0,0,18,10.8,1.4,1.74,Graduate,3,3,3
1,17,1,9130,1,1,1,115.9,0,0,0,18,9.4,-0.8,-3.12,Graduate,1,3,2
1,15,1,9238,1,1,26,132.5,1,0,0,20,13.9,-0.3,0.79,Graduate,3,3,1
1,18,3,9085,1,1,103,132.2,1,0,0,18,10.8,1.4,1.74,Graduate,3,3,3
1,1,1,9556,1,1,103,183.5,1,0,0,18,16.2,0.3,-0.92,Dropout,2,0,2
1,43,1,9119,1,1,1,136.0,0,0,1,31,16.2,0.3,-0.92,Dropout,0,0,2
1,39,1,9119,1,19,1,100.9,1,0,1,24,10.8,1.4,1.74,Enrolled,0,2,2
1,39,1,171,1,1,1,114.5,1,0,1,24,9.4,-0.8,-3.12,Graduate,0,0,2
1,39,1,9147,1,1,1,110.3,0,0,1,26,10.8,1.4,1.74,Dropout,0,0,0
1,1,1,9130,1,1,1,137.2,1,0,1,18,16.2,0.3,-0.92,Dropout,3,2,1
1,17,1,9147,1,1,1,116.9,0,0,1,19,12.7,3.7,-1.7,Enrolled,2,2,3
1,17,1,9670,1,1,1,121.8,1,0,1,22,13.9,-0.3,0.79,Dropout,0,0,2
1,1,2,9500,1,1,1,127.3,1,0,1,18,10.8,1.4,1.74,Graduate,3,3,2
1,44,1,9070,1,39,1,120.0,0,0,1,20,16.2,0.3,-0.92,Dropout,0,0,0
1,44,1,171,1,39,1,150.0,0,0,1,25,15.5,2.8,-4.06,Graduate,0,0,2
1,43,1,9991,0,1,1,100.0,1,0,1,24,13.9,-0.3,0.79,Graduate,3,3,2
1,39,1,9119,1,1,1,150.0,1,0,1,27,8.9,1.4,3.51,Dropout,0,0,2
1,17,1,9254,1,1,1,116.9,0,0,1,21,15.5,2.8,-4.06,Graduate,3,3,2
1,44,1,9003,1,39,1,140.0,1,0,1,21,12.4,0.5,1.79,Graduate,3,3,2
1,18,3,9773,1,1,1,122.1,1,0,1,19,10.8,1.4,1.74,Dropout,2,3,2
1,39,1,9500,1,1,1,160.0,0,0,1,28,16.2,0.3,-0.92,Graduate,3,3,2
1,1,1,9147,1,1,1,118.4,0,0,1,20,7.6,2.6,0.32,Enrolled,3,1,2
1,44,1,9003,1,39,1,150.0,0,0,1,21,15.5,2.8,-4.06,Graduate,3,3,3
1,1,1,9500,1,1,1,144.9,0,0,1,18,16.2,0.3,-0.92,Graduate,3,3,3
